"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
2877003.32307845,8.76598257455043,9.62323093158193,10.2146192819346,9.95706180296838,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2660714.0314486,10.1433515974786,9.41403378290124,10.2895696349442,6.02331876009703,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
509797.969053349,9.98195620090701,8.17465748870745,11.3151398377959,7.51421489845961,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0
3860273.60140604,11.7502111599315,11.5465558548458,11.9362901574932,9.25941791431978,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0
393298.200111998,8.37494752672501,9.67706591961905,6.47319891583174,12.2989985712338,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
330736.356041003,7.59273026534356,9.95107042556629,8.59557254193351,7.2304017173592,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
4087952.92118915,9.20591118722223,9.22136075631715,12.0000140776392,12.300665713381,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
1724885.90039244,10.4992660072166,9.34868503711186,8.45904173888266,10.2493414287455,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0
1471728.09279827,10.447453090921,12.9881858332083,7.34732726006769,10.7875151212793,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
3883175.53065082,10.9214711938985,11.2992477333173,8.87562652328052,7.23228951846249,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
1637719.43633805,8.08714916394092,9.39892923901789,12.9691353698727,8.6041815513745,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
661848.53851862,9.87530076969415,8.20888299192302,7.69888069038279,9.43933500535786,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0
1947252.74694212,9.85520544531755,12.0080333827063,10.8920725346543,10.5357125890441,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0
1716099.403332,10.1407939165365,12.3915143250488,12.8783036952373,10.7143894841429,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4991826.81231377,10.8573384690098,12.9053099171724,11.8511852386873,9.71632536570542,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
1091761.38888639,6.55576362693682,9.15829650359228,8.62084274250083,12.8273583699483,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2830156.98182322,10.2915840269998,7.01164260832593,8.56390198972076,10.3166213890072,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1
869248.823917447,6.40030428534374,12.6839070355054,8.91764785628766,8.85357176093385,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0
668557.925533558,8.29855707124807,7.3689301351551,11.4724717270583,7.01223925082013,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1771877.59115716,10.2191252529155,10.0724937119521,9.74050021683797,11.2009363037068,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0
3450662.28679417,11.133178781718,6.32067984435707,7.52553401235491,7.59758574678563,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1
878060.613149588,6.02812461531721,9.92572924820706,9.93941185879521,10.3657866879366,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
1752087.03394274,8.34837387222797,7.87113140127622,10.5616399194114,7.78527067229152,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
1535424.01199241,9.2191911553964,9.74852438364178,6.78798691066913,9.40848639141768,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1
1240414.1291912,10.067279423587,11.7388100223616,10.7064661246259,11.0566715858877,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
1106990.92376932,7.4301982964389,8.46392978727818,7.32470693252981,11.4974351916462,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0
2026383.54420433,8.64848964940757,7.00054627703503,8.18217048211955,9.23598152725026,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0
5646114.1606492,9.3175934846513,12.6463157925755,11.127631965559,9.84891926217824,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0
338711.512548342,8.78087985166349,8.13878532196395,11.592120290501,11.6179501465522,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1
2475248.38987912,10.409643772291,7.08602728205733,6.75857649720274,12.7084381119348,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0
700744.393394995,7.51593249803409,7.19877060502768,12.388821094064,9.7506881270092,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
2823011.53255754,10.2936247535981,7.84632139350288,8.72459834744222,7.76161030144431,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
823892.843945045,6.46825199690647,11.7175474525429,9.87116665393114,11.9714170247316,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1336636.79025287,8.2633594700601,8.8139179861173,6.97685115691274,9.26017884537578,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1
2405916.86859372,10.1373384636827,10.9639398392756,10.7150704972446,11.9582859596703,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1
2233712.59631152,11.1090111734811,10.4595163161866,9.15597503329627,10.2455559400842,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0
2559084.77675356,9.77876389678568,6.52784876874648,12.7414382358547,10.5892565362155,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
706637.110986972,6.36275914986618,11.5431979186833,9.95462166913785,11.0191948602442,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
938610.268821269,10.6449846304022,8.8500429566484,12.8461916490924,8.53878063522279,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0
381527.183287083,8.06629680865444,9.42161038308404,11.025588653516,10.3467286736704,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2068628.41017904,8.33666657400317,8.90625450434163,7.83197489753366,7.65859821625054,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
483533.001901669,9.26826121611521,8.04957895213738,7.63582526147366,8.07658128370531,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
3183087.64504255,6.1996488510631,9.42885570391081,7.66987030673772,6.16857839003205,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
2629392.46641729,10.6942309148144,6.57366508571431,10.4112376624253,9.87329030386172,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0
1468480.02500261,7.96485419408418,11.6693284271751,12.6534597731661,6.84605279122479,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1858038.19610028,10.6664977939799,7.52236880175769,11.6647017081268,8.56654163077474,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
337236.033025205,7.41651890147477,6.80498338234611,11.7752313094679,7.41368811088614,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
2879272.48979793,11.3468270141166,8.94290699856356,9.08079389855266,6.75858542695642,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2105709.71983287,11.3345153040718,8.6644100653939,10.3405606488232,8.30679305689409,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1349300.46216568,12.079047145322,9.28107035858557,6.37583476374857,10.3143484969623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
885106.605370321,7.84346032259054,6.4195326983463,11.5980408394244,9.84619145630859,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0
2149806.40420535,7.89561492949724,10.7004491297994,8.38111399672925,12.3032744857483,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
2370571.91977037,9.88609113264829,8.16830188361928,8.38231104169972,7.23014034074731,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2579785.35669347,11.5482443638612,9.10486582037993,7.89671440562233,10.119885363616,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1
1472156.54629238,7.38637507311068,6.79776075505652,6.98362775612622,7.18374943593517,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1
2759278.28214752,10.6237925630994,9.13144084066153,8.28050950774923,9.53310173470527,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
541023.778992538,8.67011350672692,10.6239118003286,11.3858242719434,9.88657319592312,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
262665.384919455,6.53346221335232,10.8078970061615,11.3095656211954,6.74350248137489,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1
1589587.2368045,6.49220766569488,10.0755919306539,6.18482193304226,11.6570036362391,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
3014392.24514532,12.4545075520873,7.38849851442501,6.64044402143918,11.34037878667,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
963216.55780957,6.76099583785981,12.759629188804,8.6960422990378,6.17435455857776,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
3172262.42885478,11.0284496918321,12.7402559146285,6.29704166343436,6.442800298566,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
585336.808275616,9.75075194891542,10.0388149495702,12.13665637956,6.86116195237264,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
3167396.39939148,12.6806934617925,8.16221209149808,7.16967164096422,12.4596127406694,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1
4803793.20263051,12.7649967661127,9.90417610201985,12.373586290516,8.99657188937999,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
1590625.37847155,12.5993280611001,6.97880656761117,6.67899469216354,7.0498683184851,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0
1024632.59056629,7.76698049786501,12.7896798015572,6.78994831093587,12.9532201269176,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
1407958.44196124,12.4516446574125,11.8296444334555,6.14803081657737,6.29883717792109,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
4101050.35678183,8.50886159250513,11.5297592228744,9.41669522761367,9.46915054996498,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1705541.77245262,11.3928894167766,8.37279509264044,6.19902536063455,10.2281175930984,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
1581248.24105474,10.5739090864081,12.0194672176149,7.81865569809452,7.91050724708475,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1407897.13064084,8.66946379910223,8.88967144815251,9.09827595716342,8.43124021799304,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0
802811.670728288,8.76192769221961,9.06837001815438,12.4872669083998,12.6636165049858,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1
536889.157680774,8.37873569969088,8.37419637129642,12.8212442528456,8.91476382617839,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
3087163.39997281,11.3064282201231,7.31823805370368,7.44169509923086,9.40909671131521,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
3458299.59631685,12.2123170986306,6.44117196393199,6.82699049869552,9.11793351499364,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
1342292.19084755,10.4464716769289,12.098000173457,11.4509503459558,11.3848193120211,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
1969685.29998131,12.7994234389625,10.3130817969795,12.0211929695215,9.18399198469706,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0
5476037.7320454,12.5104061656166,10.823860385688,11.5118896774948,7.54521395242773,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
2531614.33218134,9.03457151004113,6.83707153215073,11.3502952430863,8.59177480195649,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
2686378.61996085,12.4224987905473,12.5176806307863,10.0608120800462,7.94983500684611,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2184975.58401771,8.4156809868291,8.24465467082337,6.71576425922103,11.1233808698598,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1
519918.943935762,9.13421924901195,7.55745846522041,10.5161799092311,6.74002559157088,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1
954793.626034338,11.5835505025461,8.2004052917473,9.61510173301212,10.7436582047958,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1
1796719.9878588,6.27756021521054,9.50818404182792,12.2942331517115,10.2781162846368,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
1993475.80840299,11.6864464862738,7.9104418263305,8.92234807834029,7.54399886867031,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
2393184.24804977,11.1050699756015,7.41575486562215,12.9319835510105,6.13992996374145,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
568018.695790167,6.80820311838761,10.1280254134908,8.70577531168237,11.169996669516,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1981293.02567264,9.5543791456148,11.5917491605505,6.80803910689428,12.9556370554492,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1903978.22039197,9.75191018474288,8.02823840547353,6.04235502448864,11.7106600992847,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
3495107.38897504,10.5894894122612,7.95093908719718,10.4224624377675,9.62240025913343,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
1619390.11984072,10.474349828437,12.1930237228516,10.0496591778938,11.4868091254029,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1
1496403.88379881,12.2664441689849,10.192027639132,7.2318439760711,12.4228313753847,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3017741.06110403,9.24853599327616,10.5666400126647,6.91523651173338,6.8770585404709,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1959304.33027363,6.42455673846416,11.4998221544083,9.8948710069526,12.7712168081198,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1303792.30188756,10.9282629895024,6.92547345976345,8.55848995759152,6.73157577752136,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0
2183390.70044579,10.8768268423155,11.8606277108192,11.27948128758,6.94026689976454,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1537677.97959026,6.87797742988914,9.13250062917359,6.82453531189822,8.84755370998755,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0
5149416.44402918,12.3847735947929,7.76175080123357,11.8642843561247,12.1371482738759,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
79574.8886173249,6.55572137562558,12.3373164604418,6.38249313784763,10.2862580898218,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3116196.97414825,6.16000925563276,9.68769544432871,10.2843725965358,9.79881058097817,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
212802.515839354,7.7534024072811,7.63949133036658,9.48170215729624,11.8851979582105,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
985808.539444387,6.69455579924397,8.31453185947612,6.04350716155022,10.1843034641352,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2426924.559436,10.8317653543781,9.14882238046266,10.1101163565181,12.5631853044033,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
381891.467580599,6.36726539139636,9.29070916958153,9.75696228374727,7.04208781546913,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1026318.52591783,9.47639434691519,12.327420410933,9.12836694857106,7.67882182495669,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
2786499.48667397,12.2674960512668,8.76845466415398,12.9500264874659,12.7881351872347,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
182098.151490788,6.23396816803142,10.0300187738612,12.5190376339015,7.09750754875131,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
2135148.91759578,6.30120321712457,11.177483075764,9.98525734455325,9.85701314429753,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1000361.02802367,9.49138411763124,12.4336167869624,9.93233089661226,11.7618196278345,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0
512452.22875921,6.86331040482037,9.37953775003552,9.18247940274887,8.1780553732533,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
635366.796476766,6.33509621373378,7.02435383968987,12.3143334030174,10.5611593963113,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
1615614.41272047,6.75287910411134,11.0443773344159,7.63404962583445,6.91655076155439,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0
222163.739284183,6.00306030758657,9.46484313765541,7.45649646990933,12.7886597153265,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3671588.99974853,12.3688392341137,9.3974069270771,11.0606632232666,11.4553781966679,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
1451178.14351553,11.7212915455457,10.9520001262426,8.83460765820928,12.6486838054843,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2888505.70585984,9.53182625491172,10.1364505456295,6.31916445097886,7.32854326651432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
988421.327775589,7.01521558710374,7.57591690169647,8.45849166507833,12.2688319596928,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4911479.67032884,11.4503684500232,12.9192535979673,6.50920033827424,6.80099061387591,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
100060.895722317,9.21880211704411,9.40979087050073,12.6325608866755,12.4033850056585,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1
1032335.67043545,7.44243966205977,11.8775459236931,10.4482618928887,9.47597661730833,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
4045399.76888338,11.4678426333703,11.7246404101606,9.85665554669686,8.24596421211027,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1
1720147.90207038,10.0181690608151,12.9517290324438,9.76815394614823,6.71067759185098,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
2019910.86909145,10.3698389185593,10.6862640816253,7.45335793122649,12.7674669309054,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
1824250.26793281,8.55665355268866,9.73974493308924,7.58518992364407,7.67996815009974,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0
3099156.87335564,10.6170403687283,12.6563478256576,8.61105331056751,7.00703324843198,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
590219.165467501,6.95811598282307,9.2241186061874,7.5514700198546,7.31475745444186,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
6400988.57553866,12.8831923189573,8.21737327426672,12.4290730173234,6.51867111376487,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
3609645.25540763,11.4601921031717,8.65250029368326,10.5873889953364,10.214218621375,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
4707093.66104499,12.9252739909571,9.90123699884862,8.61489131837152,11.6163770870771,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
3674512.94912192,12.7411680810619,9.8017969308421,10.2874326694291,9.83470013132319,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1
2864548.91671379,10.9882269797381,9.9362889288459,9.87421277561225,11.0979602357838,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1089566.17704617,7.69799989950843,7.45861018286087,9.26956946332939,8.76691439654678,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
1118732.08830422,8.71555973519571,7.82148731173947,6.25574160320684,7.89585100486875,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
4036117.51694657,11.456530126743,7.4366408358328,12.3247720682994,11.7793142653536,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
109822.990018418,6.93520370987244,12.1549813896418,10.9483564118855,9.88619744218886,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
1711566.3341863,10.0052616372705,7.38790608989075,12.7079167016782,10.624477425823,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1
1429570.89959268,7.58739886665717,7.37829951499589,9.51363548939116,7.6476151146926,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
1142102.49507236,10.015669518616,7.86182854068466,8.09308996982872,6.57698155939579,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
675309.901470704,11.4860937378835,9.81867178413086,8.21827958151698,10.1093183406629,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
4252522.16700424,10.41319284169,7.69954974553548,6.25260213389993,11.4097077529877,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
1067615.87815562,6.21010307618417,9.97853744984604,12.3694972945377,6.51893178303726,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0
1245734.60999257,8.32673930865712,10.0037149172276,11.2800638566259,10.5781702299137,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1
322794.758583993,8.29369883215986,7.46799418865703,12.4987195774447,9.06284842500463,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
3373999.88217634,11.0314681881573,8.79600776382722,10.4556877042633,10.9923801398836,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
667919.930977178,6.56079667015001,12.3453211542219,12.2153655167203,12.566971035907,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
863761.286017088,7.75681734131649,6.63141950382851,8.81929185451008,7.4080443077255,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
644266.489089902,10.3336250367574,7.01573076983914,6.98135198582895,11.6157961282879,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
337490.185846017,7.76353402039967,12.744176219916,10.9095617253333,7.27544147334993,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0
3348601.66746949,12.2295290937182,10.6947650164366,8.19460894120857,9.27770750364289,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0
1915361.74625569,12.1907696698327,6.90294127422385,7.92953053000383,9.33075602632016,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2329982.79136329,9.98697380814701,9.6285390923731,9.21642923913896,7.00175046548247,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1
2272477.36240867,12.5163892097771,6.94629620457999,8.02887277654372,6.84860069165006,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1125272.03849494,8.65334645751864,9.01261222874746,11.1973671403248,10.4145952612162,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1065739.90735504,8.3875283061061,10.2724163001403,8.61244475655258,11.9493723737542,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2077895.79783168,12.0163758082781,11.7107040553819,12.6621354778763,10.6559887891635,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0
3881751.7385035,10.1101942681707,7.66861347528175,7.12997459783219,6.34423021250404,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
3479588.18697048,11.3994702801574,12.4965735697187,12.13778559817,7.72565588448197,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0
1155525.09249672,12.0286083207466,12.1435377693269,7.72932718344964,8.25497811147943,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
1614684.01862723,8.48371700011194,9.8813632982783,9.95665539079346,12.7690813436639,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0
22918.6216394364,6.86952547752298,6.28061010828242,12.1260427031666,8.79896974307485,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
1018695.68143198,12.8121638586745,8.92895801761188,8.73402498592623,10.2226000695955,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
753345.498405178,7.02159454743378,8.3843968261499,6.72944824863225,7.11595927202143,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2516744.12710629,12.4865276555065,8.47105886973441,7.52779766987078,6.31977086258121,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0
10180700.3649642,11.5720562601928,7.18241112842225,7.52816519141197,6.16919668135233,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
341899.180396141,8.50689740525559,7.70120261213742,12.3240256295539,7.61451055062935,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
6437709.96747139,12.3060667898972,11.6401138424408,11.5733797266148,6.94773734849878,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
3839380.15752391,11.745239588432,11.0649622257333,7.6652188715525,11.4714177243877,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
281874.181950644,7.47171921445988,6.65587628842331,6.29727312317118,6.83975898707286,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1103589.51646366,6.73942242818885,7.95476296613924,6.35228203726001,6.61422918038443,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
7995.4604829085,6.01575160142966,11.6041585796047,9.93080818862654,6.19347802945413,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
3309214.27129525,12.7553238398395,7.19386515021324,10.7367205049377,11.6318949519191,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0
1532635.67777107,8.57105207070708,12.584291907493,9.07807131786831,8.17753034643829,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
693686.956659858,7.21761145466007,9.05600793217309,12.7916559875011,11.4501556076575,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0
57006.3649471592,7.57865065149963,8.25076361652464,6.73645453923382,11.9881859906018,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1
